Date,open,high,low,close,adjclose,volume,ticker
16/07/1996 00:00,14.28121758,15.50583172,14.28121758,15.48441029,10.24706268,429305814,RELIANCE.NS
17/07/1996 00:00,14.92387199,16.35199356,14.68109226,15.75932407,10.42899227,557729732,RELIANCE.NS
18/07/1996 00:00,15.99139404,16.54836082,15.99139404,16.51979828,10.93224812,424297137,RELIANCE.NS
19/07/1996 00:00,16.66975021,17.34810829,16.66975021,17.33739853,11.47330666,196777331,RELIANCE.NS
22/07/1996 00:00,16.78043175,17.68728828,16.02352524,17.08033562,11.30319405,202815331,RELIANCE.NS
23/07/1996 00:00,17.70870972,17.93721008,16.87682915,17.2267189,11.40006351,244001593,RELIANCE.NS
24/07/1996 00:00,16.7840004,16.7840004,15.50583172,15.54867554,10.28959179,223887063,RELIANCE.NS
25/07/1996 00:00,15.40943432,15.63793278,14.77392006,14.84889603,9.826500893,296810814,RELIANCE.NS
26/07/1996 00:00,14.78106022,15.09524727,14.4525919,14.85603714,9.831226349,267039544,RELIANCE.NS
29/07/1996 00:00,15.05597401,15.5843792,14.96671581,15.15237236,10.02733135,221182812,RELIANCE.NS
30/07/1996 00:00,14.93101311,14.99527931,14.3954668,14.75249767,9.76270771,205969124,RELIANCE.NS
31/07/1996 00:00,14.85246563,15.47727013,14.12412357,15.26662159,10.10294056,209807732,RELIANCE.NS
01/08/1996 00:00,15.56295681,15.70933914,14.8953104,14.9881382,9.918647766,286869085,RELIANCE.NS
02/08/1996 00:00,14.93815422,15.09881687,14.67395115,14.78463078,9.783971786,181992878,RELIANCE.NS
05/08/1996 00:00,14.75249767,14.84532642,14.49900627,14.55613136,9.632760048,114750014,RELIANCE.NS
06/08/1996 00:00,14.49543571,14.95957565,14.36333466,14.70608425,9.731993675,165344438,RELIANCE.NS
07/08/1996 00:00,14.76320934,15.10238838,14.67395115,15.03455162,9.949360847,152944235,RELIANCE.NS
08/08/1996 00:00,15.13094997,15.22377777,14.67395115,14.74178696,9.755622864,143507365,RELIANCE.NS
09/08/1996 00:00,14.76677895,14.95243454,14.63824844,14.85960674,9.833587646,118998952,RELIANCE.NS
12/08/1996 00:00,14.92387199,15.03455162,14.78820133,14.85603714,9.831226349,96699033,RELIANCE.NS
13/08/1996 00:00,14.81676292,15.06311417,14.76677895,14.94172382,9.887931824,98218512,RELIANCE.NS
14/08/1996 00:00,14.68466187,14.95957565,14.68466187,14.73821735,9.753257751,86012970,RELIANCE.NS
15/08/1996 00:00,14.73821735,14.73821735,14.73821735,14.73821735,9.753257751,0,RELIANCE.NS
16/08/1996 00:00,14.74535656,14.84532642,14.60611534,14.73821735,9.753257751,75589490,RELIANCE.NS
19/08/1996 00:00,14.67395115,14.70965385,14.00273418,14.08485126,9.320883751,112463795,RELIANCE.NS
20/08/1996 00:00,13.94203854,14.53113937,13.86349201,14.23837376,9.42247963,176057109,RELIANCE.NS
21/08/1996 00:00,14.62396717,14.95243454,14.53113937,14.95243454,9.895017624,154409096,RELIANCE.NS
22/08/1996 00:00,15.42371464,15.5272541,14.97028637,15.05954361,9.965902328,234854615,RELIANCE.NS
23/08/1996 00:00,15.06668472,15.40586376,14.99527931,15.2416296,10.08640003,175088705,RELIANCE.NS
26/08/1996 00:00,15.10238838,15.23805904,14.88102913,14.94172382,9.887931824,139697466,RELIANCE.NS
27/08/1996 00:00,14.92387199,15.01313019,14.70965385,14.82033443,9.807599068,150901692,RELIANCE.NS
28/08/1996 00:00,14.85246563,15.26305103,14.85246563,15.23448944,10.08167458,85949250,RELIANCE.NS
29/08/1996 00:00,15.27733326,15.31303596,15.05954361,15.09167671,9.987166405,87101813,RELIANCE.NS
30/08/1996 00:00,15.07382488,15.15237236,15.00241947,15.10595798,9.996616364,61136941,RELIANCE.NS
02/09/1996 00:00,15.14523125,15.2416296,15.07382488,15.18807507,10.05096054,59053085,RELIANCE.NS
03/09/1996 00:00,15.2416296,15.34516811,14.71679497,14.80605221,9.798147202,138054049,RELIANCE.NS
04/09/1996 00:00,14.72750568,14.85960674,14.6453886,14.82390404,9.80996418,67839450,RELIANCE.NS
05/09/1996 00:00,14.88459873,15.0845356,14.88459873,15.04526329,9.956449509,71763485,RELIANCE.NS
06/09/1996 00:00,15.10595798,15.12738037,14.85960674,14.92030239,9.873754501,55925901,RELIANCE.NS
09/09/1996 00:00,14.91673183,14.92387199,14.74535656,14.80605221,9.798147202,54026903,RELIANCE.NS
10/09/1996 00:00,14.79177094,14.79177094,14.58469391,14.67395115,9.710728645,72286550,RELIANCE.NS
11/09/1996 00:00,14.6453886,14.84532642,14.43117046,14.5168581,9.606771469,62363027,RELIANCE.NS
12/09/1996 00:00,14.4240303,14.50971699,14.17410946,14.40974903,9.535885811,135842053,RELIANCE.NS
13/09/1996 00:00,14.49186611,14.5204277,14.24908543,14.28478813,9.453195572,90971931,RELIANCE.NS
16/09/1996 00:00,14.21338177,14.21338177,13.66712475,13.77423382,9.115327835,104604521,RELIANCE.NS
17/09/1996 00:00,13.78494453,14.13840485,13.76709366,13.9813118,9.252364159,88619190,RELIANCE.NS
18/09/1996 00:00,13.92418671,14.81676292,13.90633583,14.66324043,9.703641891,101924078,RELIANCE.NS
19/09/1996 00:00,14.70608425,14.82033443,14.06699944,14.13483524,9.353960991,122911083,RELIANCE.NS
20/09/1996 00:00,14.10984325,14.34905338,13.99559307,14.05628777,9.301978111,79533831,RELIANCE.NS
23/09/1996 00:00,13.99916363,14.06699944,13.72068024,13.87420273,9.181481361,81542063,RELIANCE.NS
24/09/1996 00:00,13.92418671,14.13126469,13.888484,13.9813118,9.252364159,66058090,RELIANCE.NS
25/09/1996 00:00,14.13126469,14.35262394,14.03129578,14.08128071,9.318519592,74077014,RELIANCE.NS
26/09/1996 00:00,14.0098753,14.05985928,13.74567223,13.85992241,9.172032356,65776601,RELIANCE.NS
27/09/1996 00:00,13.84921074,13.84921074,13.36364937,13.43505573,8.890870094,129075823,RELIANCE.NS
30/09/1996 00:00,13.3529377,13.70282841,13.23868942,13.64213276,9.027907372,124372443,RELIANCE.NS
01/10/1996 00:00,13.70996857,13.77066422,13.46361828,13.60643005,9.004278183,93112505,RELIANCE.NS
02/10/1996 00:00,13.60643005,13.60643005,13.60643005,13.60643005,9.004278183,0,RELIANCE.NS
03/10/1996 00:00,13.74567223,13.91704655,13.44576645,13.54573536,8.964113235,76332423,RELIANCE.NS
04/10/1996 00:00,13.62071133,13.7278204,13.29938412,13.61714077,9.011365891,90045539,RELIANCE.NS
07/10/1996 00:00,13.64927387,13.64927387,12.88879871,13.3529377,8.836527824,136064023,RELIANCE.NS
08/10/1996 00:00,13.2886734,13.56715679,12.96377468,13.41006279,8.874329567,98353654,RELIANCE.NS
09/10/1996 00:00,13.56715679,13.70996857,13.37078953,13.58500767,8.990100861,87678794,RELIANCE.NS
10/10/1996 00:00,13.54573536,13.99559307,13.48146915,13.9491787,9.231099129,97229100,RELIANCE.NS
11/10/1996 00:00,14.0134449,14.17410946,13.78851604,13.93132782,9.219284058,109148251,RELIANCE.NS
14/10/1996 00:00,13.79922676,13.8527813,13.46361828,13.52074337,8.947574615,80836941,RELIANCE.NS
15/10/1996 00:00,13.43505573,13.67426586,13.26368141,13.48146915,8.921583176,81102325,RELIANCE.NS
16/10/1996 00:00,13.71353912,13.77780533,13.4136343,13.46004772,8.907407761,69650220,RELIANCE.NS
17/10/1996 00:00,13.39221191,13.92418671,13.27082062,13.80636692,9.136590958,140337468,RELIANCE.NS
18/10/1996 00:00,13.888484,14.13840485,13.69568825,13.90990639,9.205107689,224713323,RELIANCE.NS
21/10/1996 00:00,13.90990639,13.90990639,13.90990639,13.90990639,9.205107689,0,RELIANCE.NS
22/10/1996 00:00,14.0134449,14.67395115,14.0134449,14.40617847,9.533524513,202304170,RELIANCE.NS
23/10/1996 00:00,15.15237236,15.33088684,14.92387199,15.24520016,10.08876419,160704778,RELIANCE.NS
24/10/1996 00:00,15.34873867,15.77360535,14.8953104,15.04526329,9.956449509,332349099,RELIANCE.NS
25/10/1996 00:00,14.9917078,15.37016106,14.96314621,15.27733326,10.11002636,153592639,RELIANCE.NS
28/10/1996 00:00,15.35230923,15.42371464,15.03098202,15.10595798,9.996616364,99455801,RELIANCE.NS
29/10/1996 00:00,15.03455162,15.42371464,14.71322536,14.87031841,9.840678215,127693588,RELIANCE.NS
30/10/1996 00:00,14.87031841,14.87031841,14.87031841,14.87031841,9.840678215,0,RELIANCE.NS
31/10/1996 00:00,14.60611534,14.60611534,14.25265503,14.4240303,9.545337677,87479932,RELIANCE.NS
01/11/1996 00:00,14.52756882,15.42371464,13.95631981,14.04914761,9.297254562,88290087,RELIANCE.NS
04/11/1996 00:00,13.92418671,13.92418671,13.33865738,13.47432899,8.916858673,109927597,RELIANCE.NS
05/11/1996 00:00,13.43505573,13.61357117,13.13871956,13.22083664,8.749105453,85821810,RELIANCE.NS
06/11/1996 00:00,12.93521309,13.22797775,12.57818222,13.06374359,8.645150185,187556829,RELIANCE.NS
07/11/1996 00:00,13.23868942,13.30652523,13.06731415,13.24582863,8.765645027,98849410,RELIANCE.NS
08/11/1996 00:00,13.31723499,13.43148518,12.88879871,13.36364937,8.843616486,78221618,RELIANCE.NS
11/11/1996 00:00,13.04946327,13.27796173,12.9102211,13.09944725,8.668775558,80257159,RELIANCE.NS
12/11/1996 00:00,13.09944725,13.09944725,13.09944725,13.09944725,8.668775558,0,RELIANCE.NS
13/11/1996 00:00,12.99590778,13.40649319,12.99590778,13.33151722,8.822351456,45788810,RELIANCE.NS
14/11/1996 00:00,13.28153229,13.3529377,13.09230614,13.15657234,8.706579208,39507133,RELIANCE.NS
15/11/1996 00:00,13.11372757,13.4172039,13.07088375,13.32437611,8.817625046,44802200,RELIANCE.NS
18/11/1996 00:00,13.38864231,13.72424984,13.38864231,13.68854713,9.058621407,80271863,RELIANCE.NS
19/11/1996 00:00,13.72068024,13.77780533,13.3850708,13.51717281,8.945209503,73780820,RELIANCE.NS
20/11/1996 00:00,13.53145409,13.53145409,13.0030489,13.05660343,8.640423775,58160304,RELIANCE.NS
21/11/1996 00:00,13.03518105,13.18156433,12.69957256,12.82810402,8.489210129,104842596,RELIANCE.NS
22/11/1996 00:00,12.68886185,12.90307999,12.61388493,12.69957256,8.404150963,116036319,RELIANCE.NS
25/11/1996 00:00,12.65672874,13.58857918,12.4068079,13.30652523,8.805812836,178636721,RELIANCE.NS
26/11/1996 00:00,13.53859425,13.89919472,13.07088375,13.52431297,8.949935913,199106964,RELIANCE.NS
27/11/1996 00:00,13.06731415,13.06731415,12.65672874,12.96734619,8.581352234,111226506,RELIANCE.NS
28/11/1996 00:00,12.99590778,13.13514996,12.8173933,12.89951038,8.536463737,65010560,RELIANCE.NS
29/11/1996 00:00,12.98876667,13.08873558,12.87451839,12.94592381,8.567178726,50367552,RELIANCE.NS
02/12/1996 00:00,12.87094688,13.06374359,12.79240131,12.9137907,8.545912743,36584414,RELIANCE.NS
03/12/1996 00:00,12.85309601,13.31009483,12.83167362,13.01733017,8.614433289,100093002,RELIANCE.NS
04/12/1996 00:00,12.92450237,12.92450237,12.64601803,12.83524418,8.493933678,67483738,RELIANCE.NS
05/12/1996 00:00,12.71742439,13.20298576,12.62102604,13.05660343,8.640423775,94568963,RELIANCE.NS
06/12/1996 00:00,13.12086868,13.20655632,12.99590778,13.07802486,8.65459919,55741043,RELIANCE.NS
09/12/1996 00:00,12.99590778,13.17799377,12.98519707,13.05660343,8.640423775,40691906,RELIANCE.NS
10/12/1996 00:00,12.99590778,13.02447033,12.74955654,12.83167362,8.491569519,54942091,RELIANCE.NS
11/12/1996 00:00,12.88522911,13.73139095,12.88522911,13.7278204,9.084611893,102271387,RELIANCE.NS
12/12/1996 00:00,13.8527813,13.9491787,13.37436008,13.42791462,8.886145592,121457425,RELIANCE.NS
13/12/1996 00:00,13.36007881,13.49575138,13.23154831,13.43148518,8.888505936,63268412,RELIANCE.NS
16/12/1996 00:00,13.51717281,13.99559307,13.51717281,13.90990639,9.205107689,99308755,RELIANCE.NS
17/12/1996 00:00,13.888484,14.00273418,13.58143806,13.72424984,9.082249641,84415067,RELIANCE.NS
18/12/1996 00:00,13.92418671,14.19196033,13.82778931,13.92775822,9.216923714,98869016,RELIANCE.NS
19/12/1996 00:00,13.888484,14.10270214,13.76352406,13.93489838,9.221650124,66845838,RELIANCE.NS
